"date","prcp","tx","tn","HRmean","HRmax","HRmin","presMean","presMax","presMin","dir","dir123","vel","radMean","radMax","evap"
"2022-03-19",7.5,20.33,10.67,28.95925,99.2,0.074,732.06875,733.6,729.8,317,"NW",28.584,127.375802083333,1177,164.365625
"2022-03-20",7.5,20.14,11.38,46.74621875,87.3,0.13,731.257291666667,733.3,728.7,317,"NW",15.3,130.236895833333,1109,170.590625
"2022-03-21",6.6,25.29,11.05,17.23134375,94.4,0.025,729.179166666667,731.4,725.5,35,"NE",29.376,252.233802083333,1030,171.184375
"2022-03-22",0,25.19,11.73,0.468229166666667,7.417,0.024,727.8375,729.9,724.8,50,"NE",25.128,252.141729166667,1221,171.694791666667
"2022-03-23",0,26.93,11.6,0.683177083333333,23.22,0.022,726.961458333333,729.6,723.4,26,"NNE",22.464,288.6815625,994,167.425
"2022-03-24",0,25.87,12.13,3.52067708333333,50.81,0.023,727.05,728.9,724.5,46,"NE",23.58,210.26225,1105,162.728125
"2022-03-25",2.8,20.95,12.6,1.47833333333333,6.489,0.03,728.55625,730.4,726,204,"SSW",20.376,147.318666666667,1119,160.010416666667
"2022-03-26",0.2,20.19,12.16,3.05308333333333,22.13,0.047,728.777083333333,730.4,726.9,273,"W",18.432,121.10203125,729.8,160.825
"2022-03-27",0.1,20.34,10.54,1.68616666666667,56.73,0.054,730.759375,733,728.8,132,"SE",27.324,124.109739583333,995,159.521875
"2022-03-28",0,24.44,8.82,25.5783958333333,91,0.022,731.477083333333,734.4,728.6,29,"NNE",19.512,281.757229166667,1031,157.317708333333
"2022-03-29",0,26.05,10.61,12.7252604166667,79.55,0.02,728.85625,731.3,725.8,50,"NE",22.32,290.326427083333,992,152.934375
"2022-03-30",0,23.8,11.33,3.33313541666667,38.72,0.025,728.110416666667,729.9,725.8,196,"SSW",18.288,228.939375,971,148.539583333333
"2022-03-31",0,24.68,11.21,0.76425,11.7,0.025,728.309375,730.2,725.9,22,"NNE",19.512,219.408416666667,1143,144.971875
"2022-04-01",0,22.23,10.61,1.91339583333333,30.72,0.035,729.6,731.6,726.9,80,"E",36.756,207.454020833333,1260,141.223958333333
"2022-04-02",0,23.54,8.85,0.575197916666667,9.78,0.023,729.216666666667,731.2,726.1,338,"NNW",42.804,241.538364583333,1039,137.617708333333
"2022-04-03",4.9,22.6,11.88,9.50078125,88.8,0.032,728.64375,730.1,726.5,91,"E",37.08,188.3299375,1105,135.442708333333
"2022-04-04",0,23.08,9.93,2.64909375,62.24,0.029,729.584375,731.6,727.2,88,"E",28.584,173.529364583333,1048,136.529166666667
"2022-04-05",0,24.49,9.99,1.13629166666667,25.32,0.02,730.575,732.6,727.7,87,"E",16.236,237.113822916667,1074,133.397916666667
"2022-04-06",0,24.61,11.11,0.815104166666667,15.91,0.03,730.257291666667,732.5,727.5,321,"NW",21.96,209.558541666667,1047,129.691666666667
"2022-04-07",0,25.73,11.02,0.970229166666667,39.48,0.028,729.184375,731,726.1,34,"NNE",41.436,185.582114583333,1018,126.551041666667
"2022-04-08",0.2,20.98,12.44,2.66341666666667,14.72,0.042,729.765625,731.9,727.6,270,"W",22.86,115.498072916667,897,124.521875
"2022-04-09",0,22.79,10.01,0.900739583333333,19.31,0.037,730.03125,732.6,727.9,67,"ENE",22.392,202.900916666667,1228,122.607291666667
"2022-04-10",0,24.7,9.84,0.835947916666667,23.51,0.026,727.6,729.8,724.5,45,"NE",29.808,205.410885416667,1138,119.61875
"2022-04-11",0,25.84,10.5,0.452677083333333,7.635,0.025,726.621875,729,723.6,45,"NE",28.08,197.303729166667,977,116.584375
"2022-04-12",0,27.59,9.51,1.26019791666667,22.67,0.019,726.882291666667,729.4,723.4,282,"W",21.708,268.747041666667,924,112.920833333333
"2022-04-13",0,26.31,8.43,0.303666666666667,9.02,0.02,728.265625,730.7,725.3,18,"NNE",31.932,273.590125,922,107.952083333333
"2022-04-14",0,24.52,9.61,2.72276041666667,37.73,0.026,729.801041666667,732.1,726.1,262,"W",20.556,211.336791666667,1159,103.816666666667
"2022-04-15",0,25.62,9.46,1.55826041666667,36.08,0.021,728.85625,731.6,724.9,90,"E",21.096,260.647552083333,895,99.7177083333333
"2022-04-16",0,27.35,8.49,0.485208333333333,22.85,0.021,727.690625,730.1,724.1,17,"NNE",18.036,254.429291666667,919,95.346875
"2022-04-17",0,24.23,10.2,0.397989583333333,4.749,0.021,729.166666666667,731.6,725.5,141,"SE",20.412,222.302072916667,918,91.3708333333333
"2022-04-18",0,24.27,8.25,1.31809375,40.03,0.023,729.841666666667,732.2,726.6,34,"NNE",17.928,255.884541666667,889,87.4895833333333
"2022-04-19",0,27.01,7.535,0.197260416666667,9.66,0.021,728.644791666667,731,725.5,200,"SSW",18,254.448041666667,889,83.4104166666667
"2022-04-20",0,27.48,8.61,1.06528125,32.32,0.019,728.683333333333,730.5,725.8,219,"SW",16.02,251.153145833333,879,79.3807291666667
"2022-04-21",0,26.76,8.44,2.35657291666667,26.3,0.021,728.775,731.4,725.4,32,"NNE",20.736,249.4941875,872,75.0372916666667
"2022-04-22",0,28.2,7.917,0.732697916666667,18.52,0.018,726.879166666667,729.4,723.7,38,"NE",23.076,242.22325,859,70.9330208333333
"2022-04-23",0,25.37,10.55,0.77471875,14.08,0.02,727.553125,730.1,724.7,21,"NNE",31.932,242.602739583333,873,66.6921875
"2022-04-24",0,26.55,10.02,0.905927083333333,13.22,0.02,728.3,730.8,725.4,41,"NE",32.184,232.592791666667,876,62.5782291666667
"2022-04-25",0,26.79,9.95,1.38033333333333,16.06,0.022,726.463541666667,730.8,501.9,23,"NNE",33.876,207.606114583333,883,59.1067708333333
"2022-04-26",0,27.48,9,1.10703125,24.99,0.02,728.3375,731,725.4,15,"NNE",19.044,251.245447916667,890,57.2496875
"2022-04-27",0,27.8,7.524,4.58965625,51.66,0.02,728.055208333333,730.2,725,38,"NE",23.688,251.43134375,889,56.7025
"2022-04-28",0,26.61,9.87,0.416822916666667,13.05,0.019,729.638541666667,732.1,727.5,37,"NE",22.212,234.267145833333,898,56.0682291666667
"2022-04-29",1,20.39,12.32,0.831708333333333,6.88,0.033,731.990625,734.4,729.9,321,"NW",15.012,104.4634375,593.8,55.881875
"2022-04-30",0,25.18,10.34,1.1760625,22.63,0.024,729.701041666667,732.4,726.2,220,"SW",17.1,238.070760416667,837,55.7352083333333
"2022-05-01",0,26.8,9.34,0.626020833333333,14.14,0.023,727.696875,729.7,724.7,161,"SSE",28.908,216.683885416667,838,55.6225
"2022-05-02",0,26.85,9.29,0.490010416666667,19.99,0.023,727.385416666667,729.4,724.3,110,"ESE",19.512,232.48278125,825,55.4195833333333
"2022-05-03",0,22.96,9.63,20.4204583333333,62.51,0.032,729.507291666667,733.2,726.6,101,"E",17.748,184.729791666667,951,55.3882291666667
"2022-05-04",0,22.54,8.18,17.9386875,75.75,0.042,731.522916666667,734.1,728.3,22,"NNE",16.56,214.00365625,870,55.31625
"2022-05-05",0,25.3,7.543,2.03558333333333,54.68,0.02,731.047916666667,733.3,728.2,33,"NNE",30.78,231.349177083333,832,55.2778125
"2022-05-06",0,26.15,7.987,5.93778125,57.5,0.021,730.663541666667,732.8,728,47,"NE",19.764,234.466947916667,824,55.33875
"2022-05-07",0,22.74,7.353,12.9004583333333,67.72,0.026,731.092708333333,733.5,727.8,26,"NNE",25.02,225.291760416667,802,55.3773958333333
"2022-05-08",0,22.57,7.4,1.03165625,8.34,0.026,729.335416666667,731.5,726.5,84,"E",22.356,207.61328125,885,55.398125
"2022-05-09",0,21.23,8.05,3.07540625,34.01,0.063,729.560416666667,731.6,726.7,37,"NE",47.592,176.953666666667,900,55.4534375
"2022-05-10",0,24.52,7.044,2.68677083333333,39.89,0.027,730.039583333333,732.5,726.7,49,"NE",25.092,211.639541666667,817,55.4536458333333
"2022-05-11",0,22.86,10.55,26.5646041666667,67.8,0.047,730.807291666667,732.7,728,111,"ESE",34.596,149.2185625,1001,55.5448958333333
"2022-05-12",0,24,6.207,10.8068958333333,75.61,0.026,729.577083333333,732.3,726.2,131,"SE",27.396,222.065052083333,792.3,55.9038541666667
"2022-05-13",0,25.87,6.946,10.51775,59.17,0.018,728.060416666667,730.3,724.7,305,"NW",33.732,224.04753125,803,55.5504166666667
"2022-05-14",0,25.59,8.51,2.87192708333333,41.07,0.02,728.8,731.2,725.1,290,"WNW",30.168,217.970145833333,815,55.3802083333333
"2022-05-15",0,25.34,7.454,7.05975,53.27,0.019,729.605208333333,731.8,726.5,22,"NNE",26.676,218.221,828,132.361666666667
"2022-05-16",0,25.01,8.82,1.32197916666667,35.59,0.021,730.708333333333,733.1,727.2,109,"ESE",19.692,219.275572916667,785.5,188.113541666667
"2022-05-17",0,25.45,5.28,35.41615625,84.4,0.021,731.060416666667,733.3,727.3,44,"NE",18.36,219.314177083333,790.6,184.777083333333
"2022-05-18",0,20.75,7.653,38.21003125,76.04,0.023,732.395833333333,734.8,729.2,309,"NW",18.576,209.828833333333,760.2,181.845833333333
"2022-05-19",0,23.66,4.945,28.6223645833333,63.29,0.027,730.557291666667,732.6,728.2,30,"NNE",26.1,182.514177083333,748.6,178.973958333333
"2022-05-20",0,23.32,6.228,16.3168333333333,40.86,0.032,730.458333333333,732.6,727.6,39,"NE",34.308,214.704395833333,769.2,175.81875
"2022-05-21",0,24.42,6.955,16.3088020833333,44.99,0.028,730.611458333333,733.1,727.9,46,"NE",35.46,208.64503125,770.7,172.2
"2022-05-22",0,22.93,7.791,10.6900416666667,45.66,0.022,730.39375,732.8,728,37,"NE",24.264,200.261947916667,869,168.576041666667
"2022-05-23",0,22.82,5.14,13.852125,35.17,0.217,729.56875,731.8,726.7,30,"NNE",29.196,219.934979166667,788.9,164.816666666667
"2022-05-24",0,24.4,4.566,17.2333854166667,40.1,0.083,728.8625,731.3,726.1,42,"NE",24.516,218.204010416667,776.1,161.226041666667
"2022-05-25",0,22.78,5.242,32.2355208333333,51.19,0.25,730.055208333333,732.3,727.3,70,"ENE",24.912,178.484208333333,739.2,158.21875
"2022-05-26",0,21.71,8.46,32.37634375,61.44,0.2,730.905208333333,734,727.9,34,"NNE",20.196,170.971354166667,753.7,155.58125
"2022-05-27",0,22.97,6.087,31.0982604166667,66.8,0.112,729.894791666667,733,726.6,6,"N",26.928,209.721291666667,763.9,152.661458333333
"2022-05-28",0,24.25,6.405,31.6479166666667,52.44,10.28,728.057291666667,730.5,724.6,279,"W",37.656,209.227510416667,755.9,149.505208333333
"2022-05-29",0,25.68,6.262,28.9729479166667,48.6,0.82,727.169791666667,729.4,724.1,45,"NE",26.568,209.585520833333,756.5,146.075
"2022-05-30",0,23.18,7.474,31.31715625,54.34,0.09,727.188541666667,729.4,724.4,53,"NE",41.76,207.55321875,754.3,142.472916666667
"2022-05-31",0,20.74,10.2,26.0559375,57.42,0.139,726.669791666667,728.7,724.1,17,"NNE",36.36,99.3389895833333,596.8,139.6625
"2022-06-01",0,23.14,9.04,32.0563854166667,66.52,0.033,726.697916666667,728.6,724.4,22,"NNE",32.508,165.117791666667,743.7,137.588541666667
"2022-06-02",0,23.82,10.59,36.4266041666667,74.67,0.067,728.038541666667,729.9,725.3,109,"ESE",20.628,157.930447916667,861,134.811458333333
"2022-06-03",0,22.89,9.56,22.3023020833333,60.99,0.023,729.357291666667,731.5,726.7,53,"NE",22.896,166.928197916667,794.5,132.178125
"2022-06-04",0,21.12,8.52,22.5780208333333,66.31,0.037,729.271875,731.5,726.8,354,"N",29.412,130.300177083333,751.5,129.875
"2022-06-05",0,23.48,9.72,22.56775,60.91,0.039,728.973958333333,731.3,726.5,45,"NE",24.264,153.488947916667,863,127.7
"2022-06-06",0,20.78,9.48,31.7319479166667,58.5,0.061,727.980208333333,729.6,725.7,39,"NE",29.952,109.902083333333,791.5,125.407291666667
"2022-06-07",0,23.89,8.2,26.1602083333333,64.8,0.029,727.986458333333,730.2,725,272,"W",27.072,203.837760416667,744.1,123.232291666667
"2022-06-08",0,21.98,6.126,13.8823645833333,35.76,0.022,728.453125,731.3,725.6,44,"NE",25.488,210.504020833333,767.2,119.955208333333
"2022-06-09",0,21.29,5.294,17.2995,40.22,0.092,729.295833333333,732,726.5,30,"NNE",21.672,201.75984375,767.8,116.673958333333
"2022-06-10",0,15.97,6.439,38.9854166666667,64.92,20.56,732.722916666667,734.8,730.6,165,"S",17.424,135.811010416667,674.4,113.952083333333
"2022-06-11",0,20.26,3.053,31.8310416666667,56.12,5.864,731.334375,733.7,727.7,4,"N",21.888,202.757916666667,744.4,111.611458333333
"2022-06-12",0,20.12,3.043,37.3576041666667,58.63,10.37,731.447916666667,733.6,728.7,223,"SW",14.94,200.514802083333,735.5,108.984375
"2022-06-13",0,18.42,3.086,30.4886875,57.9,5.298,732.040625,734.8,728.9,42,"NE",24.372,205.086322916667,741.8,106.45
"2022-06-14",0,22.86,1.953,20.9385,40.56,3.945,728.426041666667,731,725.2,40,"NE",22.212,205.071427083333,746.2,103.752083333333
"2022-06-15",0,23.6,4.335,20.1726354166667,34.81,6.453,728.064583333333,729.6,725.8,11,"N",24.768,201.73225,749.5,100.885416666667
"2022-06-16",0,23.73,4.944,24.2067708333333,39.86,8.01,727.813541666667,730.2,724.5,342,"NNW",33.264,198.590916666667,725,97.8697916666667
"2022-06-17",0,23.49,6.017,28.62578125,48.88,0.252,728.396875,730.7,725.7,36,"NE",34.236,202.12653125,740.6,94.5604166666667
"2022-06-18",0,21.65,6.792,37.54896875,57.76,3.191,729.214583333333,731.5,725.9,41,"NE",33.912,196.633072916667,727.8,91.5135416666667
"2022-06-19",0,24.01,5.096,25.7814479166667,49.67,4.648,729.655208333333,732.4,727,318,"NW",27.576,202.52703125,739.1,88.525
"2022-06-20",0,22.09,6.585,30.2678125,45.89,14.14,728.95625,731.3,725.7,12,"N",42.192,165.206135416667,774.3,85.6520833333333
"2022-06-21",0,23.54,8.43,35.3915625,53.18,11.08,728.142708333333,730.2,725,26,"NNE",38.916,171.806916666667,813,82.4
"2022-06-22",0,22.92,6.822,34.3075625,54.21,0.768,727.819791666667,729.7,725.2,49,"NE",20.7,173.991385416667,742.5,79.53875
"2022-06-23",0,22.39,7.753,31.3218125,53.7,0.036,729.058333333333,731.3,727,44,"NE",39.996,183.56625,782.3,76.9290625
"2022-06-24",0,23.29,6.707,29.7350520833333,53.74,0.493,730.860416666667,732.9,728.7,38,"NE",22.572,196.467739583333,731.3,73.8140625
"2022-06-25",0,23.29,7.323,20.46146875,41.24,0.026,732.18125,734.7,729.6,5,"N",35.964,197.529135416667,721.4,70.8871875
"2022-06-26",0,24.13,6.152,22.9723645833333,41.22,0.034,730.477083333333,732.8,727.2,26,"NNE",27.792,201.126489583333,731.9,67.5932291666667
"2022-06-27",0,24.25,6.662,21.87315625,43.74,0.024,729.816666666667,732.6,727.1,30,"NNE",26.244,202.36496875,733.1,64.5397916666667
"2022-06-28",0,24.37,9.06,19.261,34.17,0.034,730.967708333333,733.2,728.4,31,"NNE",31.212,195.838625,741.4,61.6509375
"2022-06-29",0,21.55,6.903,33.5806979166667,67.72,0.285,732.3875,735.1,729.7,125,"SE",20.196,192.341947916667,715.5,59.6907291666667
"2022-06-30",0,24.76,6.984,22.4138645833333,48.7,0.158,730.152083333333,732.8,727.3,52,"NE",25.2,207.719885416667,749.6,59.0905208333333
"2022-07-01",0,26.01,6.522,16.8655833333333,37.35,0.339,728.25625,730.1,725.7,39,"NE",18.72,203.488177083333,740.1,58.8170833333333
"2022-07-02",0,24.19,6.968,17.4210729166667,35.19,0.05,729.688541666667,731.6,727.8,37,"NE",19.548,190.066354166667,786.7,58.6292708333333
"2022-07-03",0,24.82,6.963,14.7451458333333,29.24,0.03,731.279166666667,733,729.3,8,"N",25.848,193.761354166667,745.5,58.549375
"2022-07-04",0,24.95,8.56,17.452375,29.32,0.025,731.5875,733.7,728.8,100,"E",25.344,182.14921875,773.6,58.3904166666667
"2022-07-05",0,25.08,7.99,22.57821875,41.03,0.062,730.75,733.3,727.7,42,"NE",25.74,194.1674375,738.5,58.3815625
"2022-07-06",0,25.12,7.54,20.0404166666667,40.75,0.026,729.054166666667,731.6,726.1,32,"NNE",31.428,201.34978125,733.6,58.27625
"2022-07-07",0,24.26,8.3,19.074625,41.53,0.036,729.50625,731.5,727,21,"NNE",31.284,193.9585,731.4,58.1440625
"2022-07-08",0,22.51,7.364,31.9216354166667,56.93,0.893,731.183333333333,733.3,728.2,8,"N",20.628,196.942197916667,723,58.1054166666667
"2022-07-09",0,23.09,7.861,38.0170104166667,60.34,0.133,730.505208333333,732.9,727.6,34,"NNE",27.972,169.437208333333,881,58.185
"2022-07-10",0,23.14,9.37,33.8620416666667,48.71,0.044,728.710416666667,731.3,725.2,24,"NNE",39.888,160.869614583333,752.4,58.1297916666667
"2022-07-11",0,25.05,8.31,23.9194375,52.85,0.023,728.060416666667,730.5,725.1,32,"NNE",26.28,202.86215625,763.8,58.01875
"2022-07-12",0,21.61,7.541,31.9254583333333,51.82,0.035,729.123958333333,731.7,726.4,122,"ESE",17.568,194.725916666667,756.6,57.9673958333333
"2022-07-13",0,24.41,9.09,37.4204270833333,64.52,0.033,727.553125,729.6,724.5,273,"W",28.692,191.393489583333,748.8,57.9960416666667
"2022-07-14",0,25.19,8.73,20.5819791666667,40.23,0.048,726.934375,728.7,724,264,"W",28.728,193.01125,771.8,57.9304166666667
"2022-07-15",0,22.47,8.62,16.0092916666667,31.8,0.027,726.970833333333,728.7,724.4,32,"NNE",19.44,149.153958333333,798.5,57.9436458333333
"2022-07-16",0,22.93,6.764,14.9550729166667,38.85,0.024,728.525,730.5,725.7,346,"N",21.168,194.5605,776.1,57.9126041666667
"2022-07-17",0,22.71,8.07,36.6557604166667,52.88,0.061,729.9625,732,727.6,70,"ENE",39.996,173.479739583333,842,57.8814583333333
"2022-07-18",0,23.58,8.57,32.80353125,61.94,0.065,731.761458333333,733.7,729.8,47,"NE",19.728,180.02384375,746.5,57.9013541666667
"2022-07-19",0,23.51,9.09,29.5345625,59.87,0.109,732.4875,734.7,729.9,52,"NE",21.348,204.858770833333,738.1,57.9558333333333
"2022-07-20",0,25.38,6.765,14.6918958333333,36.05,0.021,730.504166666667,732.6,727.9,43,"NE",28.368,212.168791666667,775.7,57.8827083333333
"2022-07-21",0,26.15,6.238,9.87292708333333,27.36,0.023,729.345833333333,731.8,726.7,37,"NE",34.2,211.165322916667,795.8,57.8215625
"2022-07-22",0,25.94,6.287,9.25475,20.89,0.027,728.45,730.9,726.1,43,"NE",22.608,218.863197916667,791.7,57.7201041666667
"2022-07-23",0,25.04,6.806,14.5554270833333,26.63,0.025,728.345833333333,730.8,725.9,45,"NE",21.852,213.990072916667,772.3,57.7233333333333
"2022-07-24",0,25.81,7.45,16.6584479166667,38.97,0.027,728.503125,730.4,725.9,144,"SE",28.692,212.969333333333,772.1,57.7033333333333
"2022-07-25",0,24.92,8.31,20.2938229166667,53.19,0.032,730.130208333333,732.2,727.4,84,"E",18.432,205.986760416667,754.8,57.6459375
"2022-07-26",0,25.12,8.16,27.0181666666667,56.22,0.072,731.005208333333,732.9,728.9,47,"NE",21.852,212.645177083333,772.2,57.6754166666667
"2022-07-27",0,25.59,8,15.4881875,43.18,0.021,729.028125,733.9,503,42,"NE",24.084,220.692375,785.8,57.6439583333333
"2022-07-28",0,27.17,7.039,7.13433333333333,23.95,0.025,729.9625,732.6,726.8,35,"NE",25.128,224.343635416667,799.4,57.5579166666667
"2022-07-29",0,24.95,8.1,21.7912083333333,54.31,0.033,730.105208333333,733,726.7,130,"SE",18.972,216.741989583333,768.7,57.5709375
"2022-07-30",0,27.65,6.85,30.9307291666667,70.67,0.032,728.721875,731,725.5,55,"ENE",35.856,222.469,789,57.5783333333333
"2022-07-31",0,27.18,8.76,9.9945,27.35,0.055,728.233333333333,730.6,725.6,27,"NNE",39.6,223.508322916667,783,57.4872916666667
"2022-08-01",0,25.74,7.876,19.7157916666667,54.63,0.027,728.275,730.6,725.2,37,"NE",20.052,220.978270833333,787.2,57.4197916666667
"2022-08-02",0,26.18,7.163,25.28078125,46.62,0.029,727.435416666667,729.4,724.7,18,"NNE",34.596,222.001895833333,790.8,57.2402083333333
"2022-08-03",0,25.52,8.95,30.9989791666667,55.16,0.031,727.189583333333,729.2,724,57,"ENE",43.776,223.822927083333,818,57.2517708333333
"2022-08-04",0,24.94,8.59,27.9061770833333,49.81,0.034,728.180208333333,730.6,725.3,40,"NE",45.468,209.786427083333,774.5,57.1644791666667
"2022-08-05",0,22.22,9.5,39.0355833333333,70.12,0.181,728.061458333333,730.3,724.9,70,"ENE",28.332,136.1243125,907,57.178125
"2022-08-06",0,23.53,11.42,35.7686354166667,64.72,0.081,727.722916666667,730.3,724.6,285,"WNW",28.008,168.9193125,938,57.2002083333333
"2022-08-07",0,19.01,10.2,31.5969583333333,47.68,7.658,728.2375,730.7,725.5,305,"NW",40.104,71.83684375,368,57.1971875
"2022-08-08",0,21.6,10.11,30.17275,50.4,1.301,728.471875,730.8,725.4,356,"N",39.924,123.20215625,1025,57.1976041666667
"2022-08-09",0,25.42,7.965,28.1357604166667,51.39,0.348,731.394791666667,736.5,728,84,"E",32.616,242.113447916667,855,57.1719791666667
"2022-08-10",0,23.51,5.196,29.4463541666667,48.54,10.67,733.332291666667,736.3,729.6,36,"NE",25.668,233.10521875,819,57.1297916666667
"2022-08-11",0,26.4,6.098,16.80921875,42.63,0.036,730.458333333333,732.6,727.6,28,"NNE",41.472,241.003197916667,848,57.0745833333333
"2022-08-12",0,26.88,6.521,9.45914583333333,20.55,0.034,729.501041666667,731.7,726.8,292,"WNW",27.036,243.011114583333,860,56.9573958333333
"2022-08-13",0,27.31,7.769,17.86846875,46.52,0.054,729.35,731.7,726.5,36,"NE",38.232,237.731239583333,834,56.8725
"2022-08-14",0,27.06,7.754,24.9768229166667,41.98,0.033,728.8125,731.4,725.6,38,"NE",26.928,239.321052083333,844,56.8536458333333
"2022-08-15",0,27.31,9.02,18.5240520833333,42.38,0.15,727.34375,730.1,723.5,308,"NW",34.236,237.590416666667,828,56.9067708333333
"2022-08-16",0,23.63,10.1,16.8555625,45.65,0.069,727.475,730.7,724.2,86,"E",33.408,225.006145833333,828,56.8032291666667
"2022-08-17",0,26.75,9.91,17.7470729166667,38.15,0.028,725.763541666667,729.8,722,282,"W",30.96,246.345447916667,864,61.9342708333333
"2022-08-18",0,23.01,7.52,15.6191458333333,52.33,0.064,730.185416666667,733.4,727.5,48,"NE",37.728,258.70325,903,66.7863541666667
"2022-08-19",0,20.55,7.927,39.4204166666667,57.75,21.05,733.134375,736,730,43,"NE",26.64,196.351166666667,914,61.4638541666667
"2022-08-20",0,23.29,4.28,23.26,48.71,0.558,731.742708333333,734.3,728.3,37,"NE",27.72,253.9364375,874,66.2836458333333
"2022-08-21",0,23.87,5.776,26.94915625,48.82,6.603,731.201041666667,733.4,727.7,24,"NNE",33.228,247.302822916667,869,66.4519791666667
"2022-08-22",0,23.55,7.413,30.3360729166667,49.66,3.878,729.677083333333,732.2,725.8,100,"E",26.28,248.266802083333,860,72.6780208333333
"2022-08-23",0,25.52,5.912,27.6363125,51.56,1.584,729.897916666667,732.4,726.6,230,"SW",19.548,252.681885416667,873,72.8946875
"2022-08-24",0,26.61,8.3,26.35796875,55.51,0.035,731.063541666667,733.8,727.6,117,"ESE",27.504,253.976989583333,884,61.5280208333333
"2022-08-25",0,26.81,8.63,19.04040625,42.18,0.025,730.329166666667,732.7,727.2,50,"NE",32.184,254.9761875,904,56.8779166666667
"2022-08-26",0,25.71,8.98,21.6988020833333,53.47,0.142,729.94375,732.6,726.2,356,"N",28.368,243.237802083333,854,56.8497916666667
"2022-08-27",0,28.01,8.41,18.6788333333333,44.91,0.03,728.9625,731.3,725.8,38,"NE",35.136,254.031510416667,872,56.810625
"2022-08-28",0,23.48,10.22,30.7551458333333,54.32,0.054,732.477083333333,734.8,730.2,11,"N",59.58,222.98865625,1016,56.8398958333333
"2022-08-29",0,21.37,8.23,45.7818645833333,68.13,6.089,733.239583333333,735.6,730.4,352,"N",28.908,143.4129375,952,56.8544791666667
"2022-08-30",0,25.82,6.72,36.9728541666667,69.42,0.353,730.739583333333,733.5,726.9,18,"NNE",21.528,251.4324375,876,56.8513541666667
"2022-08-31",0,27.46,9.05,27.7479166666667,53.11,0.059,728.797916666667,731.9,724.9,53,"NE",32.328,254.925572916667,885,56.8484375
"2022-09-01",0,28.02,10.85,20.2568020833333,46.95,0.142,727.042708333333,729.3,723.7,234,"SW",23.544,258.826520833333,885,56.8526041666667
"2022-09-02",0,24.01,10.96,27.98746875,58.03,0.285,729.7,732,727.2,332,"NNW",47.988,189.658802083333,1070,56.871875
"2022-09-03",0,24.83,9.1,33.2674895833333,68.79,0.088,730.275,732.3,727.1,38,"NE",31.284,221.669489583333,988,56.8646875
"2022-09-04",0,27.35,10.22,26.3073958333333,58.71,0.036,729.4875,731.8,725.3,293,"WNW",31.464,257.04640625,930,56.8732291666667
"2022-09-05",0,22.42,7.909,44.9971875,70.64,9.44,730.677083333333,732.8,726.9,130,"SE",28.404,241.52334375,1054,56.8170833333333
"2022-09-06",0,25.88,6.628,31.72215625,60.02,0.032,731.025,733.8,727.2,41,"NE",25.884,275.6171875,941,56.803125
"2022-09-07",0,29.17,7.622,21.4195833333333,43.67,0.026,728.141666666667,731.3,724.1,117,"ESE",23.4,275.96496875,942,56.7980208333333
"2022-09-08",0,27.15,10.18,19.3674791666667,36.49,1.984,726.923958333333,729.7,724.1,58,"ENE",35.172,263.121635416667,962,56.7991666666667
"2022-09-09",0,26.43,10.53,24.3767916666667,42.31,0.136,728.797916666667,731.3,726.5,37,"NE",56.916,237.806145833333,935,56.8798958333333
"2022-09-10",0,23.24,12.07,24.7882291666667,48.37,0.395,730.8,733.1,728.1,216,"SW",25.668,187.179479166667,921,56.8840625
"2022-09-11",0,28.88,10.15,27.9496041666667,57.73,0.217,728.785416666667,731.6,724.6,140,"SE",25.38,272.070510416667,916,56.8458333333333
"2022-09-12",0,26.55,11.05,17.6774479166667,50.25,0.039,727.314583333333,730.3,723.2,32,"NNE",49.86,266.71771875,1026,56.868125
"2022-09-13",0,25.06,11.64,21.65634375,45.03,0.068,727.080208333333,729.2,723.6,34,"NNE",32.292,164.433791666667,1186,56.8916666666667
"2022-09-14",2.4,17.01,11.24,59.7142708333333,91.7,24.56,729.870833333333,732.1,728,236,"WSW",18.288,64.2254895833333,298.2,56.9694791666667
"2022-09-15",0.4,24.44,9.36,47.1980729166667,81.7,0.105,730.767708333333,733.3,726.6,34,"NNE",38.736,235.604510416667,1146,56.8717708333333
"2022-09-16",0,23.67,7.717,33.4591041666667,78.49,0.083,729.742708333333,732.3,726.2,35,"NE",41.112,206.163885416667,1047,56.75625
"2022-09-17",0,27.47,9.5,24.6013020833333,51.32,0.024,727.865625,730.7,724.4,40,"NE",50.688,286.559083333333,1004,56.7901041666667
"2022-09-18",0,27.73,11.52,20.4606,51.09,0.038,726.954166666667,729.2,723.4,16,"NNE",45.324,277.56946875,989,56.7834375
"2022-09-19",0,28.18,10.52,17.8030416666667,44.59,0.027,727.763541666667,730.5,724.7,350,"N",51.12,293.668197916667,965,56.7960416666667
"2022-09-20",0,29.3,12.44,25.4501770833333,54.26,0.076,727.320833333333,730.4,723.1,333,"NNW",37.296,281.009833333333,983,56.8282291666667
"2022-09-21",0,29.65,11.73,18.61659375,39.68,0.063,727.070833333333,729.6,723.6,42,"NE",28.656,295.64090625,989,56.75
"2022-09-22",0,27.07,10.89,19.5420416666667,46.53,0.056,728.396875,731.4,724.9,24,"NNE",36.936,262.49259375,1029,56.7173958333333
"2022-09-23",0,29.01,9.75,22.6950625,63.11,0.085,727.964583333333,731.4,723.6,31,"NNE",40.464,288.2940625,1010,56.7595833333333
