"date","prcp","tx","tn","HRmean","HRmax","HRmin","presMean","presMax","presMin","dir","dir123","vel","radMean","radMax"
"2019-01-08",0,25.06,13.35,76.014375,94,39.37,795.714583333333,798.4,792.7,68,"ENE",23.22,120.876010416667,587.7
"2019-01-09",0,30.83,9.22,63.4425,98.7,27.06,793.74375,796.6,789.9,19,"NNE",31.86,337.917072916667,1115
"2019-01-10",0,28.64,13,59.6920833333333,91,26.35,794.288541666667,799.4,789.9,333,"NNW",30.528,241.16778125,955
"2019-01-11",31.8,19.64,12.36,79.7108333333333,96.1,57.03,799.311458333333,802,796,93,"E",20.16,137.25809375,690.8
"2019-01-12",0,25.95,10.95,70.3827083333333,98.2,38.7,797.652083333333,801,793.1,91,"E",22.392,318.15828125,1425
"2019-01-13",0,26.83,12.03,68.965625,94.6,36.91,797.273958333333,800,793.8,47,"NE",40.176,312.158354166667,1290
"2019-01-14",0,27.6,11.41,65.75875,97,32.87,797.766666666667,800,793.2,10,"N",25.092,319.96346875,1311
"2019-01-15",0,30.21,11.25,62.2008333333333,95.9,26.86,797.586458333333,801,792.1,51,"NE",31.14,355.891947916667,1116
"2019-01-16",0,29.73,13.54,62.6980208333333,90,30.44,798.692708333333,802,794.3,349,"N",32.004,286.7356875,1217
"2019-01-17",0,31.44,10.17,58.7464583333333,95.5,20.87,797.332291666667,801,792.2,9,"N",32.832,335.625770833333,1129
"2019-01-18",8.2,24.97,13.92,68.7395833333333,96.1,34.21,800.4,804,795.5,92,"E",27.36,230.089552083333,1084
"2019-01-19",3,24.33,13.66,67.5528125,92.1,44.31,801.14375,804,797,43,"NE",24.732,261.873322916667,1390
"2019-01-20",2.2,27.84,13.8,65.1565625,95.3,33.89,799.759375,803,794.8,72,"ENE",24.372,346.931041666667,1375
"2019-01-21",0,30.09,13.17,55.0769791666667,90.1,24.59,798.830208333333,803,794.7,121,"ESE",33.12,325.425479166667,1208
"2019-01-22",1.5,29.25,10.86,59.5576041666667,94,28.72,800.3375,803,797,25,"NNE",30.816,318.966739583333,1385
"2019-01-23",0,32.68,9.81,53.6114583333333,95.8,19.54,799.072916666667,802,794.4,345,"N",31.392,358.628229166667,1124
"2019-01-24",0,32.36,10.05,54.0970833333333,94.5,18.31,800.044791666667,804,795.8,358,"N",29.268,339.08840625,1150
"2019-01-25",0,31.17,11.32,50.3395833333333,91,16.84,799.775,803,795.1,30,"NNE",48.384,328.116447916667,1156
"2019-01-26",0,30.61,10.43,53.9511458333333,91.4,20.02,799.54375,803,794.6,79,"E",31.176,287.264447916667,1435
"2019-01-27",9.9,26.52,14.77,68.0888541666667,94.4,32.61,799.838541666667,803,796.1,87,"E",30.204,257.02309375,1298
"2019-01-28",2.7,24.75,12.37,78.6402083333333,95.3,36.93,799.129166666667,802,794.7,57,"ENE",30.168,174.39046875,922
"2019-01-29",0,28.53,14.38,62.6466666666667,96.2,27.28,798.928125,802,794,95,"E",22.752,261.95590625,1488
"2019-01-30",0.1,29.94,12.79,63.4984375,93.4,24.22,797.653125,801,794.4,80,"E",31.284,247.923416666667,1410
"2019-01-31",4.4,25.66,13.38,72.8023958333333,96.5,36.14,798.785416666667,801,796.1,15,"NNE",32.004,196.014635416667,1108
"2019-02-01",3.6,21.72,13.79,83.3923958333333,97.9,52.91,798.675,801,796.2,203,"SSW",22.104,147.53425,595.1
"2019-02-02",2.1,22.29,13.21,83.860625,98.1,53.1,800.555208333333,804,798.5,125,"SE",26.856,176.515895833333,1297
"2019-02-03",27.8,21.89,14.02,84.3821875,95.9,51.77,802.46875,805,800,295,"WNW",27.396,130.955291666667,650.8
"2019-02-04",11.8,23.06,12.6,79.3613541666667,97.9,48.82,802.416666666667,805,797.7,96,"E",21.888,220.177489583333,1070
"2019-02-05",0,25.87,14.62,64.9492708333333,88.6,33.68,801.236458333333,805,796,354,"N",24.552,298.606135416667,1382
"2019-02-06",0,28.61,14.17,59.3219791666667,91.4,21.71,799.189583333333,802,794,25,"NNE",24.192,334.420260416667,1178
"2019-02-07",0,29.65,11.2,58.8823958333333,97.2,18.55,797.394791666667,801,792.7,122,"ESE",21.78,354.134364583333,1120
"2019-02-08",0,29.18,10.82,59.4429166666667,96.9,18.98,797.211458333333,800,792.9,98,"E",18.9,331.37225,1277
"2019-02-09",5.3,28.16,14.29,60.2740625,93.6,31.57,797.665625,801,792.3,240,"WSW",23.616,321.063989583333,1132
"2019-02-10",3.9,24.3,14.55,74.7057291666667,93.2,52.48,797.238541666667,801,792.7,297,"WNW",21.852,179.6969375,1321
"2019-02-11",4.9,27.3,15.08,68.4721875,94.8,37.33,796.522916666667,799.7,791.8,2,"N",26.316,262.546072916667,1414
"2019-02-12",19.6,21.34,13.32,86.0026041666667,97.4,59.79,801.328125,805,797.3,89,"E",29.952,113.45278125,820
"2019-02-13",11.2,25.8,13.14,73.3403125,97.1,41.66,800.402083333333,805,794.9,66,"ENE",16.416,299.171604166667,1225
"2019-02-14",0,24.15,15.26,72.3609375,92.6,54.14,798.701041666667,802,795.8,72,"ENE",23.544,202.310572916667,1417
"2019-02-15",1.1,21.33,15.63,72.9265625,88.3,59.38,800.495833333333,804,797.6,80,"E",17.676,147.73290625,1334
"2019-02-16",0,26.8,13.84,59.1152083333333,89.6,28.69,800.13125,804,794.4,120,"ESE",24.984,275.377947916667,1236
"2019-02-17",0,26.61,14.64,60.8021875,81.1,38.45,798.779166666667,802,794.4,43,"NE",23.94,263.610354166667,1239
"2019-02-18",0,29.51,15.29,59.0321875,87.2,35.73,796.864583333333,800,791,53,"NE",24.984,299.324010416667,1076
"2019-02-19",3.7,27.96,15.77,69.6832291666667,95.8,38.39,798.280208333333,802,794.3,133,"SE",30.564,236.486875,1366
